Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
0,100277691.3,3284.264005,5544.402675,228697.7817,0,0,67940510.03,0,0,18341696.29
0,1010101740,3319.578672,12713.28002,228697.7817,0,0,124112160.2,0,0,29356905.87
0,918327396.2,3319.578672,26062.22404,228697.7817,0,0,260638096.7,0,0,226770483.8
0,1115703081,3319.578672,18010.48003,228697.7817,0,0,225923426.2,0,0,219891998.9
0,1682958194,3319.578672,7522.024012,228697.7817,0,0,81168889.78,0,0,303987838.9
0,812246728.3,0,0,0,0,0,0,0,0,6289542.143
0,0,0,0,0,0,0,0,0,0,5344839.494
0,0,0,0,0,0,0,0,0,0,10027528.99
0,0,0,0,0,0,0,0,0,0,9382859.745
0,0,0,0,0,0,0,0,0,0,8441935.765
0,0,0,0,0,0,0,0,0,0,9295738.462
0,0,0,0,0,0,0,0,0,0,9914274.85
0,684841369.5,3284.264005,5579.717342,228697.7817,0,0,89981629.55,0,0,57442483.74
0,1213267017,3319.578672,12748.59469,228697.7817,0,0,212980918.6,0,0,292527170.1
0,1344148858,3319.578672,26062.22404,228697.7817,0,0,202063001,0,0,222576513.9
0,1244248468,3319.578672,18010.48003,228697.7817,0,0,156603701.8,0,0,668307395.7
40514751.4,2083779661,3319.578672,7557.338678,228697.7817,0,0,30352708.84,0,0,632399795.7
0,1335786662,0,0,8828.66668,0,0,0,0,0,188605605.6
0,0,0,0,0,0,0,0,0,0,5460742.23
0,0,0,0,0,0,0,0,0,0,9983986.002
0,0,0,0,0,0,0,0,0,0,9295738.462
0,0,0,0,0,0,0,0,0,0,8354814.482
0,0,0,0,0,0,0,0,0,0,9339281.446
0,0,0,0,0,0,0,0,0,0,10175638.7
0,649632646.8,3284.264005,5579.717342,228697.7817,0,0,84150824.93,0,0,18016518.84
0,957482886.1,3319.578672,12713.28002,228697.7817,0,0,213637842.1,0,0,29036813.73
2035678.648,2073071089,3319.578672,26132.85337,228697.7817,0,0,215607376.3,0,0,222569592.3
336480757.8,1747807364,3319.578672,18045.79469,228697.7817,0,0,150331605.1,0,0,721488741.1
305304122.5,2076561343,3319.578672,7557.338678,228697.7817,0,0,18904788.65,0,0,743331356.9
0,539410733.8,0,0,0,0,0,0,0,0,6028178.295
0,0,0,0,0,0,0,0,0,0,5460777.544
0,0,0,0,0,0,0,0,0,0,9809743.437
0,0,0,0,0,0,0,0,0,0,9296056.294
0,0,0,0,0,0,0,0,0,0,8441935.765
0,0,0,0,0,0,0,0,0,0,9208652.494
0,0,0,0,0,0,0,0,0,0,9979783.557
0,0,0,0,0,0,0,0,0,0,17990385.98
0,0,0,0,0,0,0,0,0,0,29063158.47
0,749982380,3319.578672,26062.22404,228697.7817,0,0,241972247.1,0,0,222352053.9
0,1207909676,3319.578672,18010.48003,228697.7817,0,0,244778915.5,0,0,229556846.3
0,1331330057,3319.578672,7522.024012,228697.7817,0,0,244857949.8,0,0,216960387.2
0,252050170.1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1198337389,3319.578672,26062.22404,228697.7817,0,0,228849846.6,0,0,0
0,1213807226,3319.578672,18010.48003,228697.7817,0,0,176399161.7,0,0,0
0,675006976.4,3319.578672,7486.709345,228697.7817,0,0,55317882.76,0,0,0
